000004a8,00001aa8,
000016ae,0000022b,
00000362,000008a9,
0000122d,00000890,
00000831,00001f4b,
00000b3a,00001c3c,
00000c58,000020fd,
00000571,00000981,
0000070c,000022ed,
0000000e,00000778,
00000d97,000003dd,
00001081,000022ec,
0000133a,00001889,
00000c28,00000951,
00000d09,00000ed1,
000009f1,00002640,
0000085f,000011f8,
00000924,0000066a,
000003a7,00001d1c,
000015d3,000021d6,
0000102e,00002522,
00000462,00002438,
000002f1,000011bf,
00000437,00002482,
00000f13,00001496,
00000e50,00000835,
00000fdd,00001de0,
0000012b,00001b1c,
00001671,000002ca,
0000054f,0000246b,
000015be,00001e71,
00000778,00001d50,
00000c03,000001b0,
000002d3,000016cf,
00000972,00000251,
0000038c,00001615,
00000e50,00000627,
0000134b,0000103b,
00000e76,00000418,
00000c28,00002320,
000007e8,00000be1,
00000ba3,00001572,
000014aa,00000b02,
00000d97,00001c3c,
00000041,00001d00,
000014b8,000018e2,
000008f8,00001084,
00000aec,0000244b,
00000e90,000000ea,
0000158e,0000153d,
00000bc6,0000063a,
00000453,00000aa2,
0000067c,000000d6,
00000c79,000019af,
00000d5f,00000e79,
00000c28,000023d8,
00000c01,00000734,
0000047b,00000d18,
000000f7,00000e2d,
000005b4,00001bf3,
00000a6b,000022b5,
00000695,000008e1,
00000ebf,0000027b,
000000e7,000005ed,
00001786,000013b5,
00000e50,000003c6,
0000155f,00001187,
00000114,00000006,
00000862,0000077c,
00000eff,00000366,
00000394,00001d04,
000006d0,0000173e,
00000462,00001927,
00000d8d,00000883,
00000ceb,000007cc,
0000156c,00002181,
00000d0d,0000139f,
00000676,00001459,
00000b61,00000f60,
00001743,000005f8,
00001157,00000c97,
0000140a,00001237,
00000d3c,00001a83,
0000037d,000003fc,
000015b5,00000be6,
00001641,0000161b,
00000016,00000cc5,
000000e0,00000635,
000000df,00001312,
00000811,00000071,
00001368,000017c9,
0000054f,000026e4,
0000038c,00000612,
00000cd7,00001ad0,
000012b4,00001130,
00000947,00001fee,
00000899,0000085d,
00000bd2,000010ac,
00000a8b,0000219c,
00000d97,0000264e,
0000081c,00000b25,
0000158d,0000026f,
00000c28,000008df,
00000acb,000021ed,
000006fd,00000db2,
000014a0,0000129c,
000006ae,00000c45,
000013ab,000012a3,
00000ba3,000000bf,
0000158e,0000055a,
00000c28,00000560,
00000bca,00001f96,
00000980,000008ff,
000008ac,0000002e,
00000462,000014f8,
00000d97,00000836,
00000356,0000177f,
00000cde,000013be,
000016a6,00000780,
000004b4,000011bd,
0000017f,00001cc7,
00001216,00000684,
00000773,00002331,
00000811,00001d76,
00000bca,00001d58,
000003c2,00001fe2,
00000119,0000183b,
000015e8,00002604,
00000c98,000010c6,
00000bc2,000008ee,
0000136b,00001c1b,
0000148b,0000094c,
00000b37,0000126a,
000010a6,00001597,
0000028e,00001cf8,
000008f1,00001db6,
00000d97,0000150a,
000010c1,000014ba,
0000073c,00001d8e,
00000827,000025b7,
000008b8,000015c6,
000015bd,00001c9e,
00000e50,0000020e,
0000143f,00002615,
0000148b,0000126c,
000006df,0000084a,
0000058b,000023f6,
00000917,000023dc,
0000158e,000005c7,
00001383,00000fe6,
000008f1,0000132b,
000012ab,00001e81,
0000099e,00000fd6,
00000832,00000078,
000004d1,0000043c,
00000ce7,00002329,
00000bba,00000411,
00001589,00001543,
00000e50,0000030c,
00001184,00001290,
00000dc6,00001b6d,
0000122d,000012b4,
0000134b,00001983,
00000f92,000004a2,
000008bd,00001632,
00001495,000019d7,
000015ff,00001bd3,
000006f2,0000102e,
00000e6c,00000731,
0000152c,00001fc4,
00001619,00001f7f,
0000156b,0000165a,
00000fcc,000015b1,
00000e41,000002f2,
00000b62,0000237a,
0000071b,00000416,
00000586,000016e2,
00000560,000014f5,
00001121,00001e83,
00000133,000013c8,
00001013,000023b1,
000015ea,00001092,
00001246,00000ea4,
000015b5,000004cf,
0000169a,0000254d,
000013d9,0000031d,
0000072c,000019f7,
00000164,000017d9,
0000042e,000015bc,
00000762,00000afb,
000008e8,00002375,
00000658,00002389,
00000b62,0000192b,
00000131,00000edf,
0000108b,00001e7e,
00001775,00000df9,
000000c7,0000261f,
000009e8,00001c57,
0000148b,00001858,
0000037a,00001577,
0000054f,00001859,
00000e50,0000065a,
00000c85,000001e9,
00000f9f,00000354,
00000492,000003c6,
000006a4,0000200f,
0000009a,000015b0,
000016f7,0000248b,
00000c85,000003a3,
0000152d,000010b2,
00000163,000007bb,
000008f1,00000ba6,
00001037,000004fd,
00000075,00000759,
00000559,000017de,
000005f3,00001b9a,
000004f2,00002067,
0000152a,000015bc,
0000039c,00000535,
0000152d,00001485,
000012c2,0000145a,
00000174,000018a2,
00001252,00000ced,
000004e6,00002034,
0000088f,0000055b,
000011aa,00002150,
000014e2,0000092c,
00001325,00001bf0,
00000462,00000931,
000009ab,00001b49,
00000453,0000081d,
0000110f,000012c5,
00000343,00000ad4,
000003c6,0000243b,
000011cb,00002497,
00000462,000010f4,
0000114c,00001847,
00000eb1,00000e61,
0000134b,00000ada,
00000c28,000017ec,
0000026c,00001fcd,
000009f1,000022d7,
00000a4a,00001d56,
00000837,00001e89,
00000f92,00000010,
00000ce0,00001619,
000002dc,0000243a,
00000a39,00000251,
0000092f,00001956,
00000d72,000020bb,
0000129f,00002698,
000007ba,00000f56,
000005dc,000006b5,
0000111e,000018bb,
0000032b,0000209d,
00000c81,00001624,
00000e50,000000fc,
00000027,00001418,
00000108,00001b62,
00001319,00001eb8,
00001423,00001dfc,
00000e50,000000b4,
000011fa,000025a8,
00000a03,00000c88,
000010cb,00000750,
00000315,00001a10,
00000b67,000012ee,
00000dcb,00000947,
0000158e,00001422,
00000212,00002521,
00000c85,0000041f,
000013f2,00002534,
0000026d,00001481,
00000894,000000a7,
0000158d,00000c5a,
00000600,000021cd,
0000038c,000001e4,
00000381,00000c6b,
0000069b,000019b5,
0000002d,000024bf,
00000e76,00002220,
000000df,0000153e,
00000462,00002553,
000015c7,000001aa,
00000ea3,000022ca,
000004ae,00001734,
0000039c,00000c39,
0000122d,00002400,
00000c85,0000256c,
00001432,00000da2,
00000f4e,00001a76,
00000554,00000542,
0000055e,0000051c,
000007c1,00001cb2,
000013d4,00000aab,
00000462,00002450,
000008cc,00000f27,
00001143,00002418,
00000e56,000023df,
00001244,00001000,
00000553,00001d63,
00000127,00002272,
00000d8b,00002464,
0000014e,000023c8,
00000f3a,00002579,
000005e9,00002508,
00000e6c,000026b0,
00000862,000018f2,
000014a0,00001d0c,
000003e5,00001c1a,
0000093d,000023f9,
0000136c,00000b1d,
000014ba,0000076b,
00000423,00000189,
00000e49,00001d81,
00000f3f,00001684,
00000e50,0000085a,
0000000b,000006f3,
00000899,000021da,
00000489,00000026,
000007be,0000135f,
000015c7,000002c8,
0000032d,000005df,
000015c7,00001b68,
00000440,00000707,
000006a7,00000045,
00000108,00001c0d,
00000cdb,000007cf,
000011e0,00001315,
00000f9d,000011fe,
0000028e,00001a1e,
00001308,00001b30,
00000600,00000927,
0000002d,000006cb,
0000047c,000014ca,
00000769,00001c52,
00000e50,000001e7,
00000d71,00002663,
00000e96,00001dab,
00001603,00000f65,
00000e6c,00001006,
00000318,000021e6,
0000039c,00001db0,
000008e8,0000181a,
0000056b,00002267,
00000ea7,00001f53,
0000056b,000005a3,
00001175,000010af,
0000088f,00000b0f,
0000122d,000002df,
000005ec,000024fc,
00000899,0000223f,
00001794,00000fbc,
000016d5,000004f4,
000009e8,0000009c,
00000849,000016d0,
00000e6c,00000974,
0000167d,0000094c,
00000ad8,000004d0,
000000cb,0000098b,
00000163,0000002f,
00000ef3,00001f84,
000000a9,000000ad,
00000ffe,000005b5,
00000466,000015e7,
0000099e,00000631,
00000abd,00001021,
00000774,00001b29,
000009e8,00000e74,
00000d8e,0000069d,
00000462,000007fc,
000015ff,00000c5d,
00001627,000006f2,
00000b0c,000024fc,
0000173c,00001bb1,
000002cb,00001f2d,
000000f4,0000180a,
000001da,00001412,
00000e50,00000723,
00000b3a,000000a9,
00001589,00001ff3,
000012f4,0000228b,
000016c8,00001d41,
00000e50,00002660,
00000453,000026ae,
00000039,00001c89,
00000cdb,00001610,
00000177,00001382,
00000587,00002446,
00000c58,00002413,
0000056b,00002429,
00000462,000013b9,
0000056b,0000217f,
0000054f,00001d0d,
00000a60,000019a9,
0000004c,00001d50,
00000e50,000009a6,
00000e50,000008c3,
0000054f,00000ae3,
00000d34,00002416,
00000209,00000d3a,
00000243,000016cb,
00001399,000013c9,
000015bd,00000d11,
00000b0c,00002522,
00000899,00002297,
00000733,0000036a,
00000f28,0000182c,
00000d22,000000a9,
00001523,00000b88,
00000075,000011ae,
00000c28,000018f8,
000014b1,00001d25,
00001450,00000139,
000000f7,00001f31,
00000a93,000008f7,
00000c9f,000019b8,
00001282,000012b3,
000007f8,00002397,
0000024a,00000cab,
00000b3a,00001d7f,
00000783,00001368,
00000300,00000f23,
0000107a,00000c99,
00001338,00002611,
000012de,00001c6f,
000003a7,00001658,
000008f1,00001aa9,
0000080a,000001d8,
000013db,00000713,
00000a8f,0000145e,
00000c21,0000022f,
000013f3,000000eb,
0000039c,00001f71,
00000862,00000bc9,
00000767,000002a3,
00000362,00002697,
00001399,00001f7c,
000008f8,00002077,
0000177f,00000020,
000016a6,00000993,
000015b5,00001071,
000006a4,00001abb,
00000042,000011b3,
00000c28,000020e6,
00001039,00000442,
00000212,000012a6,
00000181,0000169b,
000008b8,00000908,
00001252,00001561,
00000250,000024ee,
000016e3,0000092a,
0000065b,000021b8,
0000129f,00000370,
000000cb,000016d2,
00000468,00000505,
00000e38,00001358,
000003aa,0000033d,
0000007d,00001e68,
00001458,00000ff8,
00000004,00002636,
000007e3,000007e7,
00000437,0000239e,
00000354,0000224c,
00000462,00001553,
0000025c,0000052b,
0000039c,00000bd2,
00000608,000026bb,
000005c8,00000da3,
0000071b,000025f2,
00001758,000021b3,
0000055e,00000865,
00000462,00001d7c,
00000c04,0000148a,
000012bf,00001e0b,
00000b8a,000004b8,
00000e04,0000176b,
00000163,000002ca,
00000899,00002216,
000008ae,000024f7,
00000f9a,00000e6c,
00001265,000020cd,
00000e76,00000e4b,
0000012b,000017da,
000015da,0000234b,
0000010a,000019da,
0000017e,00001ab6,
000009b0,0000004a,
00000773,0000232d,
00000947,000016d9,
00000462,00001a97,
000002c3,00000293,
00000837,000008e6,
00000c57,00000420,
000000f7,00000e70,
0000119e,000015df,
00000a60,00002321,
000002dc,00001aea,
0000049e,0000256a,
00000e46,000006f5,
00000cc8,00002153,
000013d0,000015c3,
00000a0e,0000241b,
00000ef3,00002305,
000005b4,00000d4e,
0000122d,000026a0,
00000f24,0000177d,
00000cfd,0000136b,
00000ef3,00000a82,
00001252,000010a9,
0000112c,0000105e,
00000a07,0000116e,
000009be,000001b3,
00000899,0000221a,
00000772,00000d55,
00000e64,00001ddd,
00000163,00000611,
00000cc8,000023a7,
000009d2,000022c5,
00000336,00000f1c,
00000e99,00001107,
00000e50,0000090f,
0000173c,00000631,
0000054f,00000455,
00000b8a,00000a48,
00000bb3,00000659,
00000163,00000987,
00001066,0000011b,
0000013b,0000223e,
00000554,00001634,
0000169a,000009ba,
000008e8,000016e3,
00000177,000020ee,
0000084c,00001ae7,
0000039c,000010c0,
00000ae8,000023f4,
000002ef,0000126c,
000000e7,00002034,
00000379,00000277,
0000099a,00000fc9,
00000eff,00000a2a,
000014b7,00000cf9,
0000086c,00001d2c,
00000ab0,00001d98,
000006bf,00000aa1,
00001002,00000d36,
00000b9f,00001376,
00000c28,0000149c,
00000a88,000005f0,
00000768,00001303,
00001362,00001ecd,
00001589,000022fb,
0000008b,00001f54,
0000152c,0000174f,
00000820,000003f3,
00001399,000006ff,
00000035,000023bd,
00000797,00000e4a,
0000037a,00001597,
00000e29,0000242f,
00001021,00001f12,
00000d4b,00002693,
000007e3,00000377,
00000e50,00000a3a,
0000162f,00002560,
0000012b,000002f6,
00000b6c,00002205,
00000e50,000000e2,
00000e50,00000775,
0000171c,00000268,
00000cde,00001314,
0000028a,0000243d,
00000eb1,00000115,
00000986,000001fd,
00000065,0000194e,
0000084b,0000007f,
0000089d,00000f55,
00000899,00001c15,
000011fc,0000175d,
00000af2,000023e3,
00001276,00000191,
00001495,00002692,
00000e2d,00002347,
00000917,0000059a,
00000c21,00000b51,
00000c28,000020fd,
00000d97,000013f3,
00000b78,000014df,
00000462,00001a5e,
00000cdb,0000197c,
00001715,00002207,
0000133c,00000396,
00000ba1,00002580,
00001758,00000461,
00000cdb,0000181d,
0000042b,00000edc,
00001385,0000176d,
000015ea,00000da3,
00000f72,0000169b,
0000038c,00000d72,
000004a6,00002072,
00000e0a,00001d60,
00001429,00000430,
000009d1,000005a5,
00001030,00001016,
000008dd,000015fb,
00000ac8,000013f4,
00000462,00001fa1,
00001327,00000dcf,
00000177,00000643,
0000017e,000026c1,
0000135c,00000a86,
0000122d,00001843,
000015b5,000023af,
00000ecf,00001135,
00000e50,00000850,
00000016,00001114,
000005ec,000008cb,
00000df7,0000229b,
00000b8a,00000578,
00000212,00001291,
00000d97,000007f9,
000013d7,000022be,
00000695,000008df,
00001120,0000164c,
00000767,000015b5,
00000fab,00001bdb,
00001792,000021b3,
00000cde,00001440,
000011d7,000012a1,
00000c53,00000bfb,
000011e0,00000dcc,
0000134b,00000c97,
000009f5,000017b4,
000016dc,00000a91,
00000f3f,000023d2,
0000041b,00000978,
00000339,00001ee0,
00000ce8,00001f54,
00001013,00001dfc,
000002ba,000014e1,
000011f9,00001855,
00000600,00000727,
000013b8,0000154c,
00001454,000021b3,
00000664,0000122d,
000009d1,00000279,
00000e50,000001ce,
00000e4a,00001edb,
000012fa,0000162d,
00000d72,00000c5a,
000007e7,00000e78,
00000de4,00000190,
00000941,00002303,
000013dd,0000233a,
000003d7,0000014f,
00000462,00000847,
00000e41,0000226f,
00000d97,00000d74,
0000110b,00001959,
00001204,000006d5,
00000ef0,0000063d,
00000466,00000f5e,
00000e50,000001f2,
00000027,000017d7,
00000afe,00000c6d,
00000f3f,00001b5a,
00000462,000019f6,
00000c28,000015f5,
0000157d,000014c3,
00000189,0000149a,
000005ba,00001164,
0000098f,00002574,
00000a2c,000015ff,
0000138c,000012e7,
0000150e,000001a1,
00000676,00000d2b,
00000bc5,00001b4e,
0000143a,0000006b,
000010da,00000090,
00000163,00000789,
000003c1,00001ef6,
00000119,00002135,
00000e50,00000817,
000005c8,000011d2,
0000069f,00002363,
0000032b,00000f38,
000003e5,00000382,
00000600,000003a3,
00000388,000013c9,
00000bc2,00000761,
00000770,00000849,
00000eb1,0000225f,
00001413,00001407,
0000094c,000007ed,
000015b5,00000baf,
0000122d,00001186,
00001431,00000cdb,
000011e2,00001430,
00000fac,00000819,
00000541,000004fa,
00000b5c,00001db8,
000004a0,0000080b,
00000e50,0000060f,
00001390,0000202f,
000009a6,00000c97,
00000cd6,0000091f,
00001299,00000bfc,
00000811,00001975,
000014fd,00000f4a,
00000d97,000002c5,
00000e90,00001adb,
00000ce0,00001827,
000006a4,00000e19,
00000d08,00002206,
0000117a,00000ae9,
0000172a,0000111d,
000010a0,00001612,
00000d97,00002467,
00001637,00000f9c,
0000089d,000021a8,
00000d8e,000002be,
00000770,000012f8,
000008a2,00000f6d,
00000614,00001770,
000013e6,0000134f,
0000013f,00001739,
00000430,000002be,
00000553,000022c0,
00000f51,000004b4,
0000086a,000019d1,
000015a3,0000107a,
0000034a,00001729,
0000047c,000013c3,
00000b7d,0000187f,
000005b4,00001c6f,
000015b3,00000a6a,
0000157b,00002494,
00000a64,0000023f,
000013b9,00001f17,
000001a0,00001226,
000013e8,000007fb,
00000553,000014c3,
0000069b,00000342,
00000dcb,00000bd6,
0000098a,000003a6,
0000054f,0000077b,
000001a0,00000a60,
00001438,00000f18,
000010a6,00001568,
00000de4,00001f28,
000004a8,00000020,
00000293,0000083d,
00001093,00000e85,
0000089d,000020f6,
000010cb,00001782,
0000163e,000006ef,
000005a4,00001ed9,
00000a40,00000943,
000011ec,0000200e,
00001589,000023bb,
00000fe6,00000816,
00000070,000007d3,
00000212,000004eb,
00000ad2,00001e3c,
00001771,000025a6,
00000e6b,0000126e,
0000092e,00000725,
00001499,00001fed,
000015ca,0000226e,
00000c57,000001c0,
00000c3b,000011f0,
00000676,000017b7,
000000b0,000014bd,
00001485,000022a9,
0000161a,00001b33,
00001153,000005d9,
0000104c,00002106,
00000042,00001c59,
00000afe,00001889,
00000177,0000106b,
00001758,00001ef7,
00001105,000020d8,
0000170d,000000fd,
000009c6,000008ef,
00000042,00001c6f,
00000676,000013d4,
00000209,000018d9,
0000171c,00002026,
000005fa,0000173c,
00000811,00002667,
0000092e,00001470,
00000381,000016bd,
00000e6c,00001f93,
00000600,0000017f,
00000a59,000015e5,
00000ef6,0000232a,
000013f0,000007e2,
00000872,00001552,
0000065b,00000928,
0000122d,00001aa8,
00000a20,00001de9,
00000462,000025b1,
00000a47,00001bf6,
0000136c,0000029b,
0000056b,00000b9e,
000001b2,00001576,
0000080a,0000002b,
000005b4,000016ce,
00000225,00001b9d,
00000343,00000aeb,
00001399,00000aa3,
000008b8,000002bd,
00000ae4,000020bb,
0000071b,00002124,
00000cc2,00001eae,
0000119e,00001cf8,
00000ad1,00001f82,
000000bd,00001abc,
00000d22,000002ec,
000013c3,00001ce9,
0000110f,000013c8,
00000b27,000013b6,
00000e50,0000021b,
0000158d,0000036b,
00001779,00001efd,
00000862,0000092f,
000015b5,00000e02,
00000a7f,00000829,
00000986,000023ae,
000001b2,0000152c,
00000600,0000049d,
0000167f,00000967,
0000163e,000014a3,
000010cb,00001c52,
00000163,00001758,
00000164,000013c9,
000002ef,0000080a,
0000120b,00000043,
00000c6e,000005bf,
00000519,0000259d,
0000130b,000018ff,
00000991,00000c3f,
000005c8,000007b4,
0000050d,00000449,
00000177,00000612,
00000889,00001fea,
000000cb,000006f2,
000013af,00000408,
000000a7,00001fc4,
00000917,000022cd,
0000088c,00000561,
00000a06,00001542,
0000102c,0000262b,
00000894,00001671,
0000001f,000016fe,
0000084e,00000f54,
00000e50,00000985,
0000165b,00001f18,
000000fd,00002599,
00000108,00000ada,
0000156c,00001f75,
00001603,0000127d,
00000e50,00000078,
00000c93,0000240d,
0000136b,00002530,
000004a0,00001527,
00000eaf,000004ed,
0000110c,000017a5,
0000158e,00000540,
000008f8,00002012,
000007e8,00001001,
0000037d,00001b0f,
00000382,000008cf,
0000111b,000022e2,
0000102e,00001a1a,
000015b5,00000fde,
000013d5,00001dbc,
0000122d,00001340,
0000125f,00001031,
0000099a,0000162d,
00001088,00001e0f,
0000026c,00001859,
00000441,000005e6,
00000c28,000021e5,
00001338,0000071b,
00001054,0000248e,
00001052,00002583,
000005d4,00002113,
00001584,00001756,
00000962,000024fb,
000016f8,000012fc,
00000f24,000005f1,
00000bef,00000b9f,
0000026c,00000552,
0000058b,00001785,
000010ae,00002360,
0000127c,00001de6,
000001ae,000003c9,
000008c1,000024cb,
00000d1b,00001e64,
00000b8a,000009f0,
00000210,00000d08,
00000d45,00002091,
00000931,0000194c,
00000d8f,0000118f,
0000047a,00001d19,
00000610,00001f72,
000009be,00000acf,
00000b63,00001e6b,
000006f7,000014e1,
000012c2,000012bb,
00001713,000001bd,
00000e50,00000aa4,
00000862,00000285,
00000a16,00000bc8,
00000d83,00001b52,
000005ec,00000d80,
00000de4,00000e1d,
000002c5,00002363,
000015b5,00000a15,
0000004c,00000c12,
00001589,00002380,
00000c58,00002411,
00000ea3,00002330,
00000164,00001b85,
00000f3a,0000144c,
000013db,00001116,
0000134b,00001b4b,
0000132e,00001ccb,
00000be5,0000163f,
00000267,00001186,
00000329,00000f02,
00001719,00001b54,
00001562,0000066b,
00000462,00001ad7,
000016fa,000014a6,
00000e50,0000010a,
000006a0,000023a4,
0000172a,00001a4d,
000004e6,00000367,
00001480,00000b33,
0000028c,0000083b,
00000cc8,00002375,
0000122d,00001295,
0000026c,0000248e,
00000cd3,000021c7,
0000158e,00000557,
000003b3,000003bd,
00000d97,00000bad,
00000554,00000f20,
00000e50,00000348,
0000055d,0000171d,
00000765,000006ee,
00001637,00001755,
00000d97,00000da9,
00000119,000016bf,
00000119,0000029a,
00000a76,000000cd,
00000d97,00001535,
0000123e,00000b2b,
000012ed,000005d4,
0000122d,00000f37,
0000012b,00000e2f,
00000762,00001ddf,
00000d97,00000791,
000005b4,00000ea5,
00000eaf,00001f94,
000004a9,00000c9e,
000009c6,000003fa,
00000127,000022cd,
00000b3a,00000f9f,
000008ca,0000009c,
0000050d,0000234e,
00000e6c,00001782,
000005b7,00001990,
00000235,00000d7b,
00000849,00000025,
000006fd,00000b2f,
00000334,00000442,
0000037a,000014ca,
0000127a,000003b3,
0000127c,0000124b,
0000056b,00001e6c,
00000072,00001100,
0000099e,00000a24,
0000177f,000023b6,
000008dc,000006c0,
000015da,00002152,
00000163,00001c6c,
0000016b,00000279,
000015b2,000004f8,
00001589,000018c1,
000011a0,00000f25,
00000ac8,00000d9f,
00000e6c,000014b7,
00001368,00001374,
0000029b,000011b4,
000010fe,00001a49,
000008f1,00000840,
0000054f,00001b59,
000011d8,00001cbc,
00000fe5,000005c7,
00001637,00001587,
0000110f,000026f0,
00001309,00001f08,
00001637,00001ecc,
00000917,00002655,
00000600,00000b2b,
000002f1,00001afe,
0000120f,0000183e,
00000462,0000191c,
00000682,00000e7d,
000015be,000021db,
000005e5,0000194e,
00000354,00000f0f,
000006cf,0000229c,
0000164c,00000585,
0000174a,00002036,
0000056b,000005e8,
00000359,00001b23,
00000e6c,00001124,
00000e50,00000710,
00000e50,000008fb,
0000099a,00002695,
00000c37,000006ed,
00000a5a,000001e2,
00000dd3,00000fcf,
000013f3,0000123c,
00000c70,00001e82,
000001b5,000009a3,
00000212,000003c8,
00001163,0000141f,
0000171f,000007a3,
00001480,00000a38,
00001779,00001ec4,
00000fce,00000408,
00001054,000024bd,
00000c79,00001985,
00000bfd,00002523,
000014f0,0000079c,
000003cf,00000bcb,
00000d4f,00000b79,
00000163,00000360,
0000100a,000001e4,
00000587,000024ea,
000001d0,0000043e,
000011e0,00001abf,
00000714,000019ed,
000016ae,000014c0,
00000d97,00001681,
00000316,00000797,
00000e90,0000138d,
000000f7,000012c1,
00000714,0000115f,
000009f5,00000936,
00000f3f,000009ff,
0000122d,00001275,
00000108,00000d8c,
000016c1,0000255b,
00000a07,0000169a,
000009a6,00001263,
00000600,000001ae,
000008e0,00002688,
00000c58,00001459,
00000c2f,00001039,
00000afe,00000e22,
00000613,000013de,
00000462,00001864,
00001627,00001bf0,
00000685,00001f39,
000012ff,00001766,
000009f5,0000141a,
00000938,00000c73,
00000b63,000006d6,
00001282,000012b6,
0000039c,000016da,
000007ac,000011d7,
000005b4,00000c87,
00001627,00001bc2,
000007d0,000011ad,
00000399,000015ae,
0000047b,0000085d,
00001027,00001e86,
00000664,00000a9b,
00000c45,00001607,
00000e50,000006e9,
00000183,000009bb,
00001120,000013e9,
00000311,00000739,
00001308,000026fd,
00000b63,000013b5,
00000b6c,00000fe3,
000004b3,00001830,
00000af5,000001f2,
0000102d,000011ed,
00001327,00001225,
000015e3,000026c6,
0000056b,00001228,
00000c28,00000528,
0000158d,000001fc,
0000103a,000002ab,
00000d97,00000d17,
0000055f,00000fcd,
00001327,0000236d,
00000482,00000dc3,
000008dc,00001e54,
00000554,000021dd,
00001433,000007b1,
0000012b,000001b4,
000008a0,000004e1,
000000df,00000f01,
00001429,000003d1,
0000008f,00000b06,
00000e50,0000084f,
00000770,00001bf0,
00000848,000013af,
000008b8,000003e9,
00000811,00000326,
00000600,000022d7,
00000773,00002332,
00001398,0000206a,
00001130,00001efb,
00000986,00002300,
0000136b,00002561,
0000061d,00000ee7,
0000000b,00000372,
00000462,00001aa3,
00001361,000024fc,
000005ed,00000ae2,
00000a60,0000227d,
00000114,00002251,
00000e90,0000261a,
0000047b,00001683,
00000073,00001493,
000015ea,00000e40,
0000016b,00000614,
00000358,00001d3f,
00000bcb,00001bdf,
0000171c,000023ef,
0000056b,0000183e,
0000161a,00000eef,
000015be,00000413,
000011db,00000041,
00000f3f,00000241,
00000dfb,00001bff,
00000a53,000006e6,
0000056b,00001592,
0000152d,00001575,
0000001f,0000106f,
00000b3a,00002643,
0000066e,00000560,
000010cf,00001ee4,
0000105e,00002457,
00001325,00000c36,
00000780,00001079,
00000286,000021e8,
00000e2d,0000079b,
000014a7,0000227a,
00001480,0000011e,
0000085f,00000eee,
00001303,000014aa,
00000c5e,00001d82,
000015af,0000244d,
00001383,00000627,
0000056c,000007d2,
0000085f,00000ee0,
00001719,00000099,
00000bef,0000248f,
00001095,0000270f,
000013d9,00002558,
000010a6,00000dfd,
000002cb,00000f1c,
00000e50,00000a60,
00001589,00001714,
00000c85,0000178b,
000013ae,000007c8,
00000780,00000859,
0000054f,00001696,
00000177,00000e66,
00001486,0000257b,
00000c43,0000050f,
00000871,0000091a,
000009e8,00001116,
00000c0e,00002632,
00001480,00002434,
000007b6,000016ec,
000016c8,00000daf,
000008e8,00001611,
0000100a,00001b26,
0000122d,000011cc,
00000a6c,0000156f,
00000177,000021bc,
0000152d,00002483,
00000073,00001e1c,
0000168b,00000415,
00000462,0000224d,
000011ec,00001027,
00000eff,0000078e,
00001388,0000074d,
00000012,000011d6,
00000b3a,00000238,
00001054,00002462,
00001605,00001b8d,
0000143a,0000070f,
000002dc,0000254f,
00001773,000026ea,
0000099e,00000e7c,
00000b37,00000f99,
00000e6a,000010bb,
00001407,00001200,
000001a0,000020ef,
0000146e,00002358,
00000177,00001545,
00001636,000016d7,
00000f08,00001eae,
00001503,000008bd,
000015b5,000002ea,
00000e50,0000044e,
00000cf3,00001e56,
0000102e,000023e8,
0000055d,000020cd,
00001252,00000c97,
00000462,000018a7,
000006bc,000010a2,
00000a07,00002658,
00000c50,0000173d,
00000164,00001017,
000013d9,00000867,
00000dcb,00000baa,
00000c44,000007cd,
0000081e,00000575,
00000362,00001943,
0000016d,000017f8,
000007d1,000000ef,
0000132f,00001b55,
00000407,00002660,
00000af4,000002f9,
00000889,00001f57,
00001709,00000790,
000011a0,00000379,
0000137f,000018aa,
00000b11,00000e6d,
00001100,00002499,
000002ef,000006af,
00000509,000020cd,
00001719,000015f3,
00001398,0000190b,
00000d1c,00000374,
000005b4,00001ca4,
000013aa,000017a8,
0000118d,00001c16,
0000136b,00001812,
0000056b,00002210,
0000089d,000022b6,
00000be8,00000349,
000015e8,00000f35,
000008d2,00000ae5,
000004fe,00002308,
00000084,000003a6,
00001699,00000a65,
00000bf0,00000c08,
0000109c,00001b91,
00000899,00000c3c,
00000c28,00000688,
00000ab7,000023f3,
00000cdb,00001cd8,
00000899,0000063d,
00000b10,0000239e,
000006c5,000003ba,
00000a3e,00000c6d,
00000462,0000083c,
000010f2,0000131f,
00000be5,0000013b,
00000108,000007ae,
00000ef3,00001b91,
00001479,000011de,
0000014c,00000b6f,
00000ab0,000019f0,
00000e50,000000c6,
00000ab0,00001260,
00000108,000016f5,
0000122d,00001386,
00000893,00000b9d,
000005d4,000017e5,
000012b7,00000e2f,
000005a5,00001ec9,
0000163e,0000041e,
000016b3,000003e2,
000008b8,000000c0,
000003fa,000025ad,
000016ee,0000182e,
000005b4,000010ce,
000016c2,000026ec,
000014d9,00000f92,
00000dcb,000008e0,
00000e0a,00001a1e,
00001362,000013b1,
00000f56,00000487,
000012d9,00001f40,
00000462,00001862,
0000071b,000020e6,
0000156c,00001738,
00000639,000019ae,
000003a7,00000ea3,
0000028e,000010d2,
00000c37,00000991,
0000002d,00000142,
00001003,00001362,
00000e50,00000441,
00000871,00000d28,
00000d16,00000b99,
00000978,00000b66,
00000dec,000025fd,
000006ac,00001bcb,
00000042,00000490,
000012af,00000ec1,
